state_name,year,total_geographical_area_sqkm,total_forest_area_sqkm,forest_cover_percentage,very_dense_forest_sqkm,moderate_dense_forest_sqkm,open_forest_sqkm,tree_cover_sqkm,total_green_cover_sqkm,forest_category,required_forest_increase_sqkm,air_quality_index,carbon_emission_tons,industrial_index,pollution_level,industry_category,population,estimated_o2_released_tons,estimated_co2_absorbed_tons,population_category,environmental_risk_score,region_category,o2_co2_balance,forest_area_ratio,population_density
Odisha,2019,127512,37410,29.33841521,2738,5263,29409,1907,39317,Moderate Forest,2992.8,121,360301,68,Poor,Moderate Industrial,71411808,145695,72847.5,Very High Population,99.46,Medium,72847.5,0.293384152,560.0399021
Odisha,2020,127512,24260,19.02566033,8977,9758,5525,720,24980,Low Forest,1940.8,101,399834,76,Poor,Highly Industrial,28636474,221930,110965,High Population,86.56,Low,110965,0.190256603,224.5786593
Punjab,1974,107511,40289,37.47430495,1839,12923,25527,5852,46141,Moderate Forest,1208.67,59,502927,39,Moderate,Low Industrial,109024222,201445,100722.5,Very High Population,96.74,Medium,100722.5,0.37474305,1014.075043
Punjab,1975,107511,42479,39.51130582,2050,12147,28282,3187,45666,Moderate Forest,1274.37,100,303620,72,Moderate,Moderate Industrial,70808887,212395,106197.5,Very High Population,52.9,Medium,106197.5,0.395113058,658.6199273
Punjab,1976,107511,52292,48.63874394,2841,22703,26748,4832,57124,High Forest,4183.36,117,86945,30,Poor,Low Industrial,16963759,261460,130730,Medium/Low Population,52.55,High,130730,0.486387439,157.7862637
Punjab,1977,107511,32755,30.46664992,6267,8410,18078,1104,33859,Moderate Forest,2620.4,133,361910,94,Poor,Highly Industrial,63066892,163775,81887.5,Very High Population,99.88,Low,81887.5,0.304666499,586.6087377
Punjab,1978,107511,36485,33.93606236,2727,6980,26778,518,37003,Moderate Forest,2918.8,138,303733,64,Poor,Moderate Industrial,76190771,182425,91212.5,Very High Population,95.25,High,91212.5,0.339360624,708.6788422
Punjab,1979,107511,37510,34.88945317,9830,13259,14421,3395,40905,Moderate Forest,3000.8,111,366318,88,Poor,Highly Industrial,43611511,187550,93775,High Population,74.78,Low,93775,0.348894532,405.6469664
Punjab,1980,107511,32772,30.48246226,8308,10641,13823,2761,35533,Moderate Forest,6554.4,250,93507,50,Very Poor,Moderate Industrial,53169550,163860,81930,Very High Population,31.69,High,81930,0.304824623,494.54986
Punjab,1981,107511,38900,36.18234413,4503,12499,21898,2430,41330,Moderate Forest,7780,234,148917,51,Very Poor,Moderate Industrial,42304070,194500,97250,High Population,9.87,High,97250,0.361823441,393.4859689
Punjab,1982,107511,23079,21.46664062,3958,8118,11003,1276,24355,Moderate Forest,4615.8,233,431208,49,Very Poor,Moderate Industrial,110777731,115395,57697.5,Very High Population,76.49,High,57697.5,0.214666406,1030.385086
Punjab,1983,107511,53759,50.00325548,7690,20298,25771,3390,57149,High Forest,4300.72,114,427487,55,Poor,Moderate Industrial,83633662,221375,110687.5,Very High Population,54.87,High,110687.5,0.500032555,777.9079536
Punjab,1984,107511,44275,41.18183256,7191,17842,19242,2860,47135,High Forest,6641.25,159,367933,70,Poor,Moderate Industrial,53944617,161340,80670,Very High Population,61.03,High,80670,0.411818326,501.7590479
Punjab,1985,107511,32268,30.01367302,4689,13945,13634,1457,33725,Moderate Forest,4840.2,167,503372,33,Poor,Low Industrial,75724365,234300,117150,Very High Population,90.19,Low,117150,0.30013673,704.3406256
Punjab,1986,107511,46860,43.58623769,5889,19942,21029,5754,52614,High Forest,1405.8,69,300308,31,Moderate,Low Industrial,51784494,76405,38202.5,Very High Population,29.89,High,38202.5,0.435862377,481.6669364
Punjab,1987,107511,15281,14.21342932,2345,6128,6808,3996,19277,Low Forest,3056.2,219,252859,57,Very Poor,Moderate Industrial,92054343,158350,79175,Very High Population,75.08,Medium,79175,0.142134293,856.2318553
Punjab,1988,107511,31670,29.45745087,8626,9127,13917,681,32351,Moderate Forest,950.1,91,563553,83,Moderate,Highly Industrial,20971621,184275,92137.5,High Population,31.11,Low,92137.5,0.294574509,195.0648864
Punjab,1989,107511,36855,34.28021319,1804,21176,13875,5849,42704,Moderate Forest,1105.65,89,121970,37,Moderate,Low Industrial,64541144,198535,99267.5,Very High Population,74.65,Low,99267.5,0.342802132,600.3213067
Punjab,1990,107511,39707,36.932965,9146,16621,13940,3456,43163,Moderate Forest,5956.05,155,285014,86,Poor,Highly Industrial,55234420,258300,129150,Very High Population,37.61,Low,129150,0.36932965,513.7559878
Punjab,1991,107511,51660,48.05089712,1482,23118,27060,3937,55597,High Forest,4132.8,122,190736,90,Poor,Highly Industrial,115233536,270550,135275,Very High Population,29.14,High,135275,0.480508971,1071.830194
Punjab,1992,107511,38714,36.00933858,5409,12638,20667,1317,40031,Moderate Forest,5807.1,174,470290,77,Poor,Highly Industrial,57546117,224145,112072.5,Very High Population,0.93,Medium,112072.5,0.360093386,535.2579457
Punjab,1993,107511,54110,50.3297337,11886,17588,24636,5767,59877,High Forest,1623.3,53,546219,58,Moderate,Moderate Industrial,5772447,118225,59112.5,Medium/Low Population,68.22,Low,59112.5,0.503297337,53.69168736
Punjab,1994,107511,44829,41.69712867,4535,21503,18791,911,45740,High Forest,1344.87,52,175763,36,Moderate,Low Industrial,33987787,142595,71297.5,High Population,21.62,Medium,71297.5,0.416971287,316.133112
Punjab,1995,107511,23645,21.99309838,6469,5769,11407,3562,27207,Moderate Forest,4729,205,350899,83,Very Poor,Highly Industrial,109149778,274285,137142.5,Very High Population,40.96,High,137142.5,0.219930984,1015.242887
Punjab,1996,107511,28519,26.52658798,4245,18646,5628,3051,31570,Moderate Forest,2281.52,121,193344,61,Poor,Moderate Industrial,24743873,228255,114127.5,High Population,26.12,Low,114127.5,0.26526588,230.1520124
Punjab,1997,107511,54857,51.02454633,7744,22845,24268,1268,56125,High Forest,1645.71,52,233740,48,Moderate,Moderate Industrial,116156071,218585,109292.5,Very High Population,7.89,High,109292.5,0.510245463,1080.411037
Punjab,1998,107511,45651,42.46170159,11226,12840,21585,1278,46929,High Forest,6847.65,197,64528,37,Poor,Low Industrial,111722113,236095,118047.5,Very High Population,149.495,High,118047.5,0.424617016,1039.169136
Punjab,1999,107511,43717,40.6628159,7636,13747,22334,3129,46846,High Forest,1311.51,56,200185,34,Moderate,Low Industrial,44204775,133115,66557.5,High Population,68.6,Low,66557.5,0.406628159,411.1651366
Punjab,2000,107511,47219,43.92015701,3579,15932,27708,1438,48657,High Forest,1416.57,96,564028,90,Moderate,Highly Industrial,27080223,151230,75615,High Population,93.36,Low,75615,0.43920157,251.8832771
Punjab,2001,107511,26623,24.7630475,5161,12825,8637,4490,31113,Moderate Forest,3993.45,185,432819,47,Poor,Moderate Industrial,55540591,196340,98170,Very High Population,93.68,High,98170,0.247630475,516.6037987
Punjab,2002,107511,30246,28.13293523,3498,8621,18127,738,30984,Moderate Forest,6049.2,217,134474,56,Very Poor,Moderate Industrial,94586787,182585,91292.5,Very High Population,46.33,High,91292.5,0.281329352,879.7870636
Punjab,2003,107511,39268,36.52463469,3514,22125,13629,5716,44984,Moderate Forest,3141.44,113,584912,46,Poor,Moderate Industrial,40170377,96635,48317.5,High Population,85.34,High,48317.5,0.365246347,373.6396927
Punjab,2004,107511,36517,33.96582675,4521,19854,12142,588,37105,Moderate Forest,5477.55,166,93879,65,Poor,Moderate Industrial,1193535,165720,82860,Medium/Low Population,68.75,Medium,82860,0.339658268,11.10151519
Punjab,2005,107511,19327,17.97676517,1295,5555,12477,1053,20380,Low Forest,1546.16,143,580470,56,Poor,Moderate Industrial,110263340,193225,96612.5,Very High Population,76.73,High,96612.5,0.179767652,1025.600543
Punjab,2006,107511,33144,30.82847337,4280,23855,5009,2172,35316,Moderate Forest,2651.52,140,455998,77,Poor,Highly Industrial,63961088,225730,112865,Very High Population,83.36,Medium,112865,0.308284734,594.925989
Punjab,2007,107511,38645,35.9451591,10871,18653,9121,2764,41409,Moderate Forest,7729,214,467532,75,Very Poor,Highly Industrial,33144456,260355,130177.5,High Population,91.82,Medium,130177.5,0.359451591,308.2889751
Punjab,2008,107511,45146,41.99198222,11741,10657,22748,1544,46690,High Forest,3611.68,124,561897,88,Poor,Highly Industrial,2085697,164200,82100,Medium/Low Population,82.13,Medium,82100,0.419919822,19.39984746
Punjab,2009,107511,52071,48.43318358,8339,18878,24854,3016,55087,High Forest,7810.65,158,189164,52,Poor,Moderate Industrial,94574607,197255,98627.5,Very High Population,20.67,Low,98627.5,0.484331836,879.6737729
Punjab,2010,107511,32840,30.5457116,5843,11881,15116,4647,37487,Moderate Forest,985.2,79,120861,71,Moderate,Moderate Industrial,51867293,178380,89190,Very High Population,66.19,High,89190,0.305457116,482.4370809
Punjab,2011,107511,39451,36.69484983,2679,14892,21880,4258,43709,Moderate Forest,3156.08,137,60959,79,Poor,Highly Industrial,35807852,156055,78027.5,High Population,70.87,Medium,78027.5,0.366948498,333.0622169
Punjab,2012,107511,35676,33.18358121,4255,19164,12257,2035,37711,Moderate Forest,5351.4,178,303485,65,Poor,Moderate Industrial,119872369,132605,66302.5,Very High Population,95.13,Medium,66302.5,0.331835812,1114.977714
Punjab,2013,107511,31211,29.03051781,9659,10820,10732,2057,33268,Moderate Forest,6242.2,238,379723,52,Very Poor,Moderate Industrial,103748485,245370,122685,Very High Population,69.25,Medium,122685,0.290305178,965.0034415
Punjab,2014,107511,26521,24.66817349,2706,16527,7288,3797,30318,Moderate Forest,795.63,93,220647,70,Moderate,Moderate Industrial,74331346,273515,136757.5,Very High Population,64.41,Low,136757.5,0.246681735,691.3836352
Punjab,2015,107511,49074,45.64556185,8807,23046,17221,1874,50948,High Forest,1472.22,88,300953,54,Moderate,Moderate Industrial,79173454,322800,161400,Very High Population,95.02,High,161400,0.456455618,736.4218917
Punjab,2016,107511,54703,50.88130517,11497,20192,23014,1271,55974,High Forest,4376.24,126,187688,30,Poor,Low Industrial,16053802,195030,97515,Medium/Low Population,22.74,Low,97515,0.508813052,149.3224135
Punjab,2017,107511,64560,60.04966934,10819,24987,28754,3360,67920,Very High Forest,12912,217,465182,49,Very Poor,Moderate Industrial,33993086,202795,101397.5,High Population,24.29,Medium,101397.5,0.600496693,316.1823999
Punjab,2018,107511,39006,36.28093869,6473,6052,26481,1993,40999,Moderate Forest,3120.48,130,369924,77,Poor,Highly Industrial,105747852,179870,89935,Very High Population,62.09,Medium,89935,0.362809387,983.6003014
Punjab,2019,107511,40559,37.72544205,3882,12911,23766,1051,41610,Moderate Forest,6083.85,193,296833,34,Poor,Low Industrial,117524402,188485,94242.5,Very High Population,57.61,Low,94242.5,0.37725442,1093.138395
Rajasthan,1974,51201,46253,90.33612625,11430,24149,10674,2346,48599,Very High Forest,3700.24,148,243215,66,Poor,Moderate Industrial,112766654,176410,115632.5,Very High Population,78.81,High,60777.5,0.903361262,2202.430695
Rajasthan,1975,51201,44901,87.69555282,2042,16141,26718,5844,50745,Very High Forest,3592.08,108,91176,59,Poor,Moderate Industrial,9312292,224505,112252.5,Medium/Low Population,98.28,Medium,112252.5,0.876955528,181.8771508
Rajasthan,1976,51201,32556,63.58469561,10588,16769,5199,5642,38198,Very High Forest,2604.48,119,442070,94,Poor,Highly Industrial,72360690,162780,81390,Very High Population,48.99,Medium,81390,0.635846956,1413.267124
Rajasthan,1977,51201,48539,94.8008828,6189,20221,22129,1541,50080,Very High Forest,1456.17,82,142837,52,Moderate,Moderate Industrial,70822453,242695,121347.5,Very High Population,12.93,Medium,121347.5,0.948008828,1383.224019
Rajasthan,1978,51201,51201,100,10688,24455,18920,4959,59022,Very High Forest,4325.04,149,290592,60,Poor,Moderate Industrial,70445529,176410,135157.5,Very High Population,2.67,Medium,41252.5,1,1375.862366
Rajasthan,1979,51201,45930,89.70527919,11123,15949,18858,4985,50915,Very High Forest,3674.4,111,267681,39,Poor,Low Industrial,46204131,229650,114825,High Population,58.37,High,114825,0.897052792,902.4068085
Rajasthan,1980,51201,29027,56.6922521,3973,16202,8852,1047,30074,High Forest,4354.05,186,491179,94,Poor,Highly Industrial,4173541,145135,72567.5,Medium/Low Population,27.77,High,72567.5,0.566922521,81.51288061
Rajasthan,1981,51201,38645,75.47704146,2753,19166,16726,3188,41833,Very High Forest,5796.75,176,243185,71,Poor,Moderate Industrial,79556332,176410,96612.5,Very High Population,12.76,Low,79797.5,0.754770415,1553.804262
Rajasthan,1982,51201,51133,99.86719009,10567,11266,29300,4439,55572,Very High Forest,4090.64,116,475426,70,Poor,Moderate Industrial,3479385,255665,127832.5,Medium/Low Population,2.25,High,127832.5,0.998671901,67.95541103
Rajasthan,1983,51201,35659,69.64512412,11916,15551,8192,4906,40565,Very High Forest,7131.8,231,258206,33,Very Poor,Low Industrial,72419394,178295,89147.5,Very High Population,31.05,Medium,89147.5,0.696451241,1414.413664
Rajasthan,1984,51201,22144,43.24915529,4769,9498,7877,3239,25383,High Forest,4428.8,246,104914,67,Very Poor,Moderate Industrial,110668929,110720,55360,Very High Population,31.9,Medium,55360,0.432491553,2161.460304
Rajasthan,1985,51201,30064,58.71760317,3384,19601,7079,4881,34945,High Forest,2405.12,128,290760,90,Poor,Highly Industrial,180184533,150320,88205,High Population,74.16,Medium,62115,0.587176032,3519.160427
Rajasthan,1986,51201,24190,47.24517099,1406,9739,13045,3487,27677,High Forest,725.7,99,253360,48,Moderate,Moderate Industrial,10778358,120950,60475,Medium/Low Population,30.3,High,60475,0.47245171,210.5106932
Rajasthan,1987,51201,38421,75.03955001,1597,22544,14280,2597,41018,Very High Forest,7684.2,204,482165,50,Very Poor,Moderate Industrial,70266469,192105,96052.5,Very High Population,31.06,High,96052.5,0.7503955,1372.365169
Rajasthan,1988,51201,29640,57.88949435,11768,7712,10160,3459,33099,High Forest,889.2,81,488168,83,Moderate,Highly Industrial,48559194,148200,74100,High Population,54.83,Low,74100,0.578894943,948.4032343
Rajasthan,1989,51201,44070,86.07253765,10551,22786,10733,3182,47252,Very High Forest,1322.1,77,589180,90,Moderate,Highly Industrial,81971475,220350,110175,Very High Population,88.4,Medium,110175,0.860725376,1600.974102
Rajasthan,1990,51201,15095,29.48184606,1875,7164,6056,5489,20584,Moderate Forest,3019,213,269101,88,Very Poor,Highly Industrial,94822753,75475,37737.5,Very High Population,63.53,Medium,37737.5,0.294818461,1851.970723
Rajasthan,1991,51201,44948,87.7873479,8410,13260,23278,2446,47394,Very High Forest,3595.84,142,199245,74,Poor,Moderate Industrial,87104672,224740,112370,Very High Population,10.24,Low,112370,0.877873479,1701.229898
Rajasthan,1992,51201,30063,58.71565008,6005,6845,17213,5873,35936,High Forest,901.89,97,244226,48,Moderate,Moderate Industrial,21754105,150315,75157.5,High Population,51.28,Medium,75157.5,0.587156501,424.8765649
Rajasthan,1993,51201,51201,100,4946,24208,29833,5850,64837,Very High Forest,1769.61,96,591378,51,Moderate,Moderate Industrial,114029547,294935,88205,Very High Population,11.73,Medium,206730,1,2227.096092
Rajasthan,1994,51201,32802,64.06515498,6388,6784,19630,2069,34871,Very High Forest,4920.3,167,86949,86,Poor,Highly Industrial,101504389,164010,82005,Very High Population,35.13,High,82005,0.64065155,1982.468878
Rajasthan,1995,51201,50658,98.93947384,3132,18667,28859,4607,55265,Very High Forest,4052.64,107,357751,60,Poor,Moderate Industrial,24090350,253290,126645,High Population,55.05,Low,126645,0.989394738,470.5054589
Rajasthan,1996,51201,31534,61.58864085,9314,11732,10488,1650,33184,Very High Forest,946.02,83,578972,47,Moderate,Moderate Industrial,102074419,157670,78835,Very High Population,68.01,Medium,78835,0.615886408,1993.602059
Rajasthan,1997,51201,43182,84.33819652,5911,16757,20514,5294,48476,Very High Forest,3454.56,135,592126,53,Poor,Moderate Industrial,87642465,215910,107955,Very High Population,37.89,Low,107955,0.843381965,1711.733462
Rajasthan,1998,51201,51127,99.85547157,9777,20375,20975,3413,54540,Very High Forest,4090.16,123,439134,66,Poor,Moderate Industrial,100891218,255635,127817.5,Very High Population,40.31,Medium,127817.5,0.998554716,1970.493115
Rajasthan,1999,51201,51201,100,10985,24626,22346,2111,60068,Very High Forest,4636.56,150,260140,55,Poor,Moderate Industrial,7556335,289785,144892.5,Medium/Low Population,35.5,Low,144892.5,1,147.5817855
Rajasthan,2000,51201,45312,88.49827152,11163,20415,13734,2432,47744,Very High Forest,6796.8,187,81141,72,Poor,Moderate Industrial,112891532,226560,113280,Very High Population,9.54,High,113280,0.884982715,2204.869671
Rajasthan,2001,51201,23848,46.57721529,6530,10479,6839,4338,28186,High Forest,1907.84,123,372028,43,Poor,Moderate Industrial,24051621,119240,59620,High Population,50,Low,59620,0.465772153,469.7490479
Rajasthan,2002,51201,48592,94.9043964,4616,18049,25927,1510,50102,Very High Forest,1457.76,69,60993,65,Moderate,Moderate Industrial,73499238,242960,121480,Very High Population,27.93,High,121480,0.949043964,1435.503955
Rajasthan,2003,51201,29443,57.50473624,9171,6838,13434,3928,33371,High Forest,2355.44,143,514589,51,Poor,Moderate Industrial,74426603,147215,73607.5,Very High Population,12.19,High,73607.5,0.575047362,1453.616199
Rajasthan,2004,51201,35976,70.26425265,7927,19257,8792,3001,38977,Very High Forest,2878.08,136,487979,56,Poor,Moderate Industrial,36250673,179880,89940,High Population,7.12,High,89940,0.702642527,708.0071288
Rajasthan,2005,51201,40555,79.20743735,11914,15435,13206,2378,42933,Very High Forest,8111,227,96529,57,Very Poor,Moderate Industrial,118212523,202775,101387.5,Very High Population,51.26,High,101387.5,0.792074374,2308.793246
Rajasthan,2006,51201,28453,55.57118025,4930,9185,14338,1379,29832,High Forest,853.59,80,490162,36,Moderate,Low Industrial,42634161,142265,71132.5,High Population,3.73,High,71132.5,0.555711803,832.6821937
Rajasthan,2007,51201,30206,58.99494151,6253,18835,5118,5455,35661,High Forest,2416.48,139,257812,90,Poor,Highly Industrial,9215044,151030,75515,Medium/Low Population,96.76,Low,75515,0.589949415,179.9778129
Rajasthan,2008,51201,35910,70.13534892,3731,23751,8428,1007,36917,Very High Forest,1077.3,60,370423,47,Moderate,Moderate Industrial,54409551,179550,89775,Very High Population,12.18,Medium,89775,0.701353489,1062.665788
Rajasthan,2009,51201,41959,81.9495713,2923,15576,23460,4179,46138,Very High Forest,1258.77,96,537696,65,Moderate,Moderate Industrial,19538163,209795,104897.5,Medium/Low Population,70.89,High,104897.5,0.819495713,381.597293
